Sale Date,ISBN,Discount,ItemID,OrderID
10/09/2019,989-28-229-1404-4,,107271-78-8110,107271-35314
11/09/2019,989-28-79-22871-2,0.15,107272-1-4529,107271-35337
11/09/2019,989-28-3705-007-2,,107272-93-9357,107272-35315
11/09/2019,989-28-3705-136-9,,107272-74-2976,107272-35316
11/09/2019,989-28-3705-007-2,,107272-25-1643,107272-35317
11/09/2019,989-28-3705-007-2,,107272-74-7644,107272-35318
11/09/2019,989-28-3705-007-2,,107272-21-804,107272-35319
11/09/2019,989-28-3705-987-7,,107272-13-7881,107272-35320
11/09/2019,989-28-3705-152-9,,107272-58-6572,107272-35321
11/09/2019,989-28-3705-583-1,,107272-1-8335,107272-35322
11/09/2019,989-28-3705-987-7,,107272-59-2685,107272-35323
11/09/2019,989-28-3705-007-2,,107272-27-2593,107272-35324
11/09/2019,989-28-3705-007-2,,107272-41-1728,107272-35325
11/09/2019,989-28-3705-138-3,,107272-40-6067,107272-35326
11/09/2019,989-28-3705-007-2,,107272-68-1554,107272-35327
11/09/2019,989-28-3705-138-3,,107272-43-1851,107272-35328
11/09/2019,989-28-3705-007-2,,107272-33-9308,107272-35329
11/09/2019,989-28-3705-987-7,,107272-60-7314,107272-35330
11/09/2019,989-28-3705-966-2,,107272-57-8093,107272-35331
11/09/2019,989-28-3705-987-7,,107272-35-6052,107272-35332
11/09/2019,989-28-3705-987-7,,107272-1-305,107272-35333
11/09/2019,989-28-79-30536-9,,107272-43-8054,107272-35334
11/09/2019,989-28-79-32105-5,,107272-4-2052,107272-35335
11/09/2019,989-28-79-11297-4,,107272-66-510,107272-35336
11/09/2019,989-28-79-45675-7,,107272-62-3356,107272-35338
11/09/2019,989-28-79-45675-7,,107272-8-9500,107272-35339
11/09/2019,989-28-79-61125-5,,107272-51-8857,107272-35340
11/09/2019,989-28-79-86624-2,,107272-90-3323,107272-35341
11/09/2019,989-28-79-45675-7,,107272-51-3176,107272-35342
11/09/2019,989-28-79-11297-4,,107272-52-965,107272-35343
11/09/2019,989-28-79-22871-2,,107272-89-2892,107272-35344
11/09/2019,989-28-79-05670-4,,107272-78-2222,107272-35345
11/09/2019,989-28-79-05670-4,,107272-24-9118,107272-35346
11/09/2019,989-28-79-05670-4,,107272-82-797,107272-35347
11/09/2019,989-28-79-69807-2,,107272-52-9881,107272-35348
11/09/2019,989-28-79-69807-2,,107272-52-9880,107272-35349
11/09/2019,989-28-79-13871-4,,107272-45-7927,107272-35350
11/09/2019,989-28-79-69807-2,,107272-48-8818,107272-35351
11/09/2019,989-28-654-9826-6,,107272-30-4583,107272-35352
11/09/2019,989-28-654-6033-1,,107272-13-48,107272-35353
11/09/2019,989-28-654-6507-7,,107272-17-225,107272-35354
11/09/2019,989-28-229-7592-2,,107272-6-9150,107272-35355
11/09/2019,989-28-229-3157-7,,107272-13-2189,107272-35356
11/09/2019,989-28-229-6632-6,,107272-13-7317,107272-35357
11/09/2019,989-28-229-1404-4,,107272-36-121,107272-35358
11/09/2019,989-28-229-9769-6,,107272-59-1189,107272-35359
11/09/2019,989-28-229-9769-6,,107272-31-8670,107272-35360
11/09/2019,989-28-229-7592-2,,107272-71-666,107272-35361
11/09/2019,989-28-229-6632-6,,107272-75-4511,107272-35362
11/09/2019,989-28-229-3157-7,,107272-26-8019,107272-35363
11/09/2019,989-28-229-7592-2,,107272-78-7300,107272-35364
11/09/2019,989-28-229-3157-7,,107272-38-3007,107272-35365
11/09/2019,989-28-229-0197-6,,107272-78-5887,107272-35366
11/09/2019,989-28-229-9769-6,,107272-16-8483,107272-35367
11/09/2019,989-28-229-1404-4,,107272-54-1643,107272-35368
11/09/2019,989-28-229-1404-4,,107272-7-6231,107272-35369
11/09/2019,989-28-229-6632-6,,107272-43-8098,107272-35370
11/09/2019,989-28-229-1404-4,,107272-72-8977,107272-35371
11/09/2019,989-28-229-9769-6,,107272-44-3712,107272-35372
11/09/2019,989-28-229-9769-6,,107272-79-3563,107272-35373
11/09/2019,989-28-229-7592-2,,107272-43-8028,107272-35374
11/09/2019,989-28-229-3157-7,,107272-94-4315,107272-35375
11/09/2019,989-28-79-74374-1,,107272-89-2718,107272-35376
11/09/2019,989-28-79-74374-1,,107272-95-7742,107272-35377
11/09/2019,989-28-79-68089-3,0.05,107272-88-6860,107272-35378
11/09/2019,989-28-79-71565-6,,107272-97-1067,107272-35379
11/09/2019,989-28-79-36485-4,,107272-34-1799,107272-35380
11/09/2019,989-28-79-23023-4,,107272-92-1174,107272-35381
11/09/2019,989-28-79-74374-1,,107272-70-2993,107272-35382
11/09/2019,989-28-79-91028-0,,107272-17-2666,107272-35383
11/09/2019,989-28-79-40897-8,,107272-39-135,107272-35384
11/09/2019,989-28-79-55824-6,,107272-80-9846,107272-35385
11/09/2019,989-28-79-74374-1,,107272-67-8594,107272-35386
11/09/2019,989-28-79-26824-4,,107272-18-3086,107272-35387
11/09/2019,989-28-79-68089-3,0.05,107272-17-6246,107272-35388
11/09/2019,989-28-79-23023-4,,107272-35-3772,107272-35389
11/09/2019,989-28-79-13801-1,,107272-56-2176,107272-35390
11/09/2019,989-28-79-74374-1,,107272-72-4580,107272-35391
11/09/2019,989-28-79-40897-8,,107272-37-6570,107272-35392
11/09/2019,989-28-79-23023-4,,107272-19-8968,107272-35393
11/09/2019,989-28-79-71565-6,,107272-99-4020,107272-35394
11/09/2019,989-28-79-13801-1,,107272-23-4788,107272-35395
11/09/2019,989-28-79-23023-4,,107272-44-7844,107272-35396
11/09/2019,989-28-79-74374-1,,107272-56-4006,107272-35397
11/09/2019,989-28-79-91028-0,,107272-84-4998,107272-35398
11/09/2019,989-28-79-23023-4,,107272-79-6578,107272-35399
11/09/2019,989-28-79-71565-6,,107272-53-7414,107272-35400
11/09/2019,989-28-79-91028-0,,107272-64-8926,107272-35401
11/09/2019,989-28-79-68089-3,0.05,107272-53-6922,107272-35402
11/09/2019,989-28-79-23023-4,,107272-62-5707,107272-35403
11/09/2019,989-28-79-26824-4,,107272-69-6722,107272-35404
11/09/2019,989-28-79-23023-4,,107272-30-3163,107272-35405
11/09/2019,989-28-79-13801-1,,107272-43-8360,107272-35406
11/09/2019,989-28-79-68089-3,0.05,107272-50-8921,107272-35407
11/09/2019,989-28-79-13801-1,,107272-83-3919,107272-35408
11/09/2019,989-28-79-74374-1,0.13,107272-42-2580,107272-35409
11/09/2019,989-28-79-13801-1,,107272-44-4543,107272-35410
11/09/2019,989-28-79-74374-1,,107272-62-8358,107272-35411
11/09/2019,989-28-79-74374-1,,107272-71-6055,107272-35412
11/09/2019,989-28-79-23023-4,,107272-96-634,107272-35413
11/09/2019,989-28-79-74374-1,,107272-73-2102,107272-35414
11/09/2019,989-28-79-13801-1,,107272-47-6069,107272-35415
11/09/2019,989-28-79-13801-1,,107272-64-712,107272-35416
11/09/2019,989-28-79-13801-1,0.13,107272-42-1049,107272-35417
11/09/2019,989-28-3705-222-9,,107272-13-3173,107272-35418
11/09/2019,989-28-3705-222-9,,107272-26-9180,107272-35419
11/09/2019,989-28-3705-222-9,,107272-87-9617,107272-35420
11/09/2019,989-28-79-03683-6,,107272-90-6916,107272-35421
11/09/2019,989-28-79-14379-4,,107272-3-7659,107272-35422
11/09/2019,989-28-3705-492-6,,107272-53-8754,107272-35423
11/09/2019,989-28-3705-222-9,,107272-71-2796,107272-35424
11/09/2019,989-28-79-14379-4,,107272-71-8518,107272-35425
11/09/2019,989-28-3705-222-9,,107272-40-1691,107272-35426
11/09/2019,989-28-79-05670-4,,107272-50-5292,107272-35427
11/09/2019,989-28-79-74374-1,,107272-67-5879,107272-35427
11/09/2019,989-28-79-13871-4,,107272-45-7926,107272-35428
11/09/2019,989-28-79-69807-2,,107272-48-8817,107272-35428
11/09/2019,989-28-79-21991-8,,107272-19-8017,107272-35429
11/09/2019,989-28-79-74374-1,,107272-99-5379,107272-35429
11/09/2019,989-28-229-0197-6,,107272-52-4974,107272-35430
11/09/2019,989-28-79-22871-2,,107272-64-5308,107272-35430
11/09/2019,989-28-79-74374-1,,107272-88-7941,107272-35430
11/09/2019,989-28-229-1404-4,,107272-30-3260,107272-35431
11/09/2019,989-28-79-26824-4,,107272-56-9521,107272-35431
11/09/2019,989-28-3705-492-6,,107272-64-9417,107272-35431
11/09/2019,989-28-79-23023-4,,107272-41-7473,107272-35432
11/09/2019,989-28-79-26824-4,,107272-51-7683,107272-35432
11/09/2019,989-28-79-74374-1,,107272-55-1099,107272-35432
11/09/2019,989-28-3705-583-1,,107272-80-589,107272-35432
12/09/2019,989-28-79-22871-2,0.15,107273-1-9217,107272-35447
12/09/2019,989-28-3705-649-4,,107273-2-932,107273-35433
12/09/2019,989-28-3705-007-2,,107273-12-7087,107273-35434
12/09/2019,989-28-3705-007-2,,107273-39-6031,107273-35435
12/09/2019,989-28-3705-007-2,,107273-38-8550,107273-35436
12/09/2019,989-28-3705-007-2,,107273-59-1307,107273-35437
12/09/2019,989-28-3705-007-2,,107273-22-7623,107273-35438
12/09/2019,989-28-3705-007-2,,107273-71-2259,107273-35439
12/09/2019,989-28-3705-007-2,,107273-67-269,107273-35440
12/09/2019,989-28-3705-007-2,,107273-78-6152,107273-35441
12/09/2019,989-28-3705-987-7,,107273-37-5791,107273-35442
12/09/2019,989-28-3705-007-2,,107273-44-4744,107273-35443
12/09/2019,989-28-3705-987-7,,107273-12-2819,107273-35444
12/09/2019,989-28-79-82197-5,,107273-90-5019,107273-35445
12/09/2019,989-28-79-01991-4,,107273-49-5757,107273-35446
12/09/2019,989-28-79-22871-2,0.15,107273-1-6039,107273-35448
12/09/2019,989-28-79-18127-7,,107273-19-7389,107273-35449
12/09/2019,989-28-79-45675-7,,107273-62-4121,107273-35450
12/09/2019,989-28-79-11297-4,,107273-51-4737,107273-35451
12/09/2019,989-28-79-05638-4,,107273-87-2599,107273-35452
12/09/2019,989-28-654-0127-3,,107273-98-9544,107273-35453
12/09/2019,989-28-79-82749-6,,107273-62-1878,107273-35454
12/09/2019,989-28-79-13871-4,,107273-23-9929,107273-35455
12/09/2019,989-28-79-13871-4,,107273-89-3977,107273-35456
12/09/2019,989-28-79-82125-8,,107273-24-85,107273-35457
12/09/2019,989-28-79-69807-2,,107273-5-3085,107273-35458
12/09/2019,989-28-79-13871-4,,107273-23-9928,107273-35459
12/09/2019,989-28-79-69807-2,,107273-69-5091,107273-35460
12/09/2019,989-28-79-69807-2,,107273-68-8389,107273-35461
12/09/2019,989-28-79-82125-8,,107273-91-7277,107273-35462
12/09/2019,989-28-79-82125-8,,107273-91-7276,107273-35463
12/09/2019,989-28-79-82749-6,,107273-91-5153,107273-35464
12/09/2019,989-28-79-69807-2,,107273-6-340,107273-35465
12/09/2019,989-28-79-05670-4,,107273-50-5137,107273-35466
12/09/2019,989-28-79-82749-6,,107273-62-1877,107273-35467
12/09/2019,989-28-79-13871-4,,107273-72-5368,107273-35468
12/09/2019,989-28-79-82125-8,,107273-24-84,107273-35469
12/09/2019,989-28-79-69807-2,,107273-6-339,107273-35470
12/09/2019,989-28-79-13871-4,,107273-72-5367,107273-35471
12/09/2019,989-28-79-05670-4,,107273-66-1906,107273-35472
12/09/2019,989-28-79-13871-4,,107273-89-3976,107273-35473
12/09/2019,989-28-79-82749-6,,107273-51-8482,107273-35474
12/09/2019,989-28-79-13871-4,,107273-85-3322,107273-35475
12/09/2019,989-28-79-82749-6,,107273-91-5152,107273-35476
12/09/2019,989-28-79-69807-2,,107273-69-5090,107273-35477
12/09/2019,989-28-79-69807-2,,107273-68-8388,107273-35478
12/09/2019,989-28-229-6632-6,,107273-3-5120,107273-35479
12/09/2019,989-28-229-6632-6,,107273-86-3690,107273-35480
12/09/2019,989-28-229-0197-6,,107273-99-5946,107273-35481
12/09/2019,989-28-229-1404-4,,107273-53-9366,107273-35482
12/09/2019,989-28-229-6632-6,,107273-86-8692,107273-35483
12/09/2019,989-28-229-1404-4,,107273-65-7904,107273-35484
12/09/2019,989-28-229-1404-4,,107273-89-9288,107273-35485
12/09/2019,989-28-229-6632-6,,107273-24-1751,107273-35486
12/09/2019,989-28-229-6632-6,,107273-24-9664,107273-35487
12/09/2019,989-28-229-6632-6,,107273-71-8641,107273-35488
12/09/2019,989-28-229-6632-6,,107273-21-8725,107273-35489
12/09/2019,989-28-229-6632-6,,107273-97-6026,107273-35490
12/09/2019,989-28-229-5891-8,0.1,107273-2-2044,107273-35491
12/09/2019,989-28-229-6632-6,,107273-35-6307,107273-35492
12/09/2019,989-28-229-1404-4,,107273-54-6477,107273-35493
12/09/2019,989-28-229-9769-6,,107273-83-1989,107273-35494
12/09/2019,989-28-79-26824-4,,107273-4-9471,107273-35495
12/09/2019,989-28-79-74374-1,,107273-18-2108,107273-35496
12/09/2019,989-28-79-74374-1,,107273-61-6328,107273-35497
12/09/2019,989-28-79-55824-6,,107273-34-2376,107273-35498
12/09/2019,989-28-79-13801-1,,107273-17-6210,107273-35499
12/09/2019,989-28-79-23023-4,,107273-66-1444,107273-35500
12/09/2019,989-28-79-91028-0,,107273-54-9089,107273-35501
12/09/2019,989-28-79-13801-1,,107273-8-9470,107273-35502
12/09/2019,989-28-79-23023-4,,107273-29-6530,107273-35503
12/09/2019,989-28-79-74374-1,,107273-12-6697,107273-35504
12/09/2019,989-28-79-74374-1,,107273-60-5559,107273-35505
12/09/2019,989-28-79-13801-1,,107273-44-565,107273-35506
12/09/2019,989-28-79-13801-1,,107273-56-5391,107273-35507
12/09/2019,989-28-79-13801-1,,107273-19-6153,107273-35508
12/09/2019,989-28-79-74374-1,,107273-63-7528,107273-35509
12/09/2019,989-28-79-51397-9,,107273-13-7069,107273-35510
12/09/2019,989-28-79-74374-1,,107273-39-1384,107273-35511
12/09/2019,989-28-79-26824-4,,107273-69-1013,107273-35512
12/09/2019,989-28-79-68089-3,0.05,107273-17-1746,107273-35513
12/09/2019,989-28-79-23023-4,,107273-98-5345,107273-35514
12/09/2019,989-28-79-71565-6,,107273-27-948,107273-35515
12/09/2019,989-28-79-74374-1,,107273-39-2444,107273-35516
12/09/2019,989-28-79-13801-1,,107273-72-8262,107273-35517
12/09/2019,989-28-79-13801-1,,107273-20-5538,107273-35518
12/09/2019,989-28-79-74374-1,,107273-80-3859,107273-35519
12/09/2019,989-28-79-74374-1,,107273-35-8756,107273-35520
12/09/2019,989-28-79-13801-1,,107273-73-6940,107273-35521
12/09/2019,989-28-79-68089-3,0.05,107273-50-4319,107273-35522
12/09/2019,989-28-79-36485-4,,107273-46-2268,107273-35523
12/09/2019,989-28-79-40897-8,,107273-96-964,107273-35524
12/09/2019,989-28-79-55752-2,,107273-26-1715,107273-35525
12/09/2019,989-28-79-13801-1,,107273-65-2429,107273-35526
12/09/2019,989-28-79-71565-6,,107273-40-8224,107273-35527
12/09/2019,989-28-79-74374-1,,107273-97-5733,107273-35528
12/09/2019,989-28-79-23023-4,,107273-34-1663,107273-35529
12/09/2019,989-28-79-55752-2,,107273-90-9379,107273-35530
12/09/2019,989-28-79-68089-3,0.05,107273-84-5340,107273-35531
12/09/2019,989-28-79-13801-1,,107273-45-7864,107273-35532
12/09/2019,989-28-79-74374-1,,107273-66-7796,107273-35533
12/09/2019,989-28-79-23023-4,,107273-17-5741,107273-35534
12/09/2019,989-28-79-13801-1,,107273-56-1865,107273-35535
12/09/2019,989-28-79-13801-1,,107273-62-2018,107273-35536
12/09/2019,989-28-79-51397-9,,107273-75-2144,107273-35537
12/09/2019,989-28-3705-222-9,,107273-84-7964,107273-35538
12/09/2019,989-28-3705-222-9,,107273-21-8154,107273-35539
12/09/2019,989-28-3705-222-9,,107273-41-3015,107273-35540
12/09/2019,989-28-3705-987-7,,107273-78-1069,107273-35541
12/09/2019,989-28-79-87459-9,,107273-25-7352,107273-35542
12/09/2019,989-28-79-23015-9,,107273-5-2620,107273-35542
12/09/2019,989-28-3705-007-2,,107273-28-2112,107273-35543
12/09/2019,989-28-3705-007-2,,107273-7-3004,107273-35543
12/09/2019,989-28-79-82749-6,,107273-51-8481,107273-35544
12/09/2019,989-28-79-71565-6,,107273-73-2013,107273-35544
12/09/2019,989-28-79-68089-3,0.05,107273-81-1088,107273-35545
12/09/2019,989-28-79-91028-0,,107273-94-3400,107273-35545
12/09/2019,989-28-79-68089-3,0.05,107273-10-3525,107273-35546
12/09/2019,989-28-229-7592-2,,107273-55-7398,107273-35546
12/09/2019,989-28-79-13871-4,,107273-85-3321,107273-35547
12/09/2019,989-28-79-74374-1,,107273-94-4104,107273-35547
12/09/2019,989-28-79-69807-2,,107273-5-3084,107273-35548
12/09/2019,989-28-79-45675-7,,107273-87-2473,107273-35548
12/09/2019,989-28-229-3157-7,,107273-85-7177,107273-35549
12/09/2019,989-28-229-9769-6,,107273-96-4246,107273-35549
12/09/2019,989-28-79-45675-7,0.13,107273-42-5025,107273-35550
12/09/2019,989-28-229-9769-6,,107273-45-9573,107273-35550
12/09/2019,989-28-3705-966-2,,107273-23-6932,107273-35551
12/09/2019,989-28-229-9769-6,,107273-51-493,107273-35551
12/09/2019,989-28-3705-492-6,,107273-50-9441,107273-35552
12/09/2019,989-28-3705-987-7,,107273-51-560,107273-35552
12/09/2019,989-28-79-43841-8,,107273-51-666,107273-35552
12/09/2019,989-28-3705-222-9,,107273-57-4746,107273-35552
13/09/2019,989-28-79-22871-2,0.15,107274-1-2356,107273-35584
13/09/2019,989-28-3705-987-7,,107274-97-8984,107274-35553
13/09/2019,989-28-3705-966-2,,107274-46-47,107274-35554
13/09/2019,989-28-3705-987-7,,107274-6-8695,107274-35555
13/09/2019,989-28-3705-007-2,,107274-37-2598,107274-35556
13/09/2019,989-28-3705-007-2,,107274-81-1473,107274-35557
13/09/2019,989-28-3705-007-2,,107274-84-2425,107274-35558
13/09/2019,989-28-3705-007-2,,107274-54-9462,107274-35559
13/09/2019,989-28-3705-987-7,,107274-26-2300,107274-35560
13/09/2019,989-28-3705-369-1,,107274-30-1204,107274-35561
13/09/2019,989-28-3705-987-7,,107274-89-2401,107274-35562
13/09/2019,989-28-3705-007-2,,107274-11-4339,107274-35563
13/09/2019,989-28-3705-987-7,,107274-85-7959,107274-35564
13/09/2019,989-28-3705-987-7,,107274-16-8770,107274-35565
13/09/2019,989-28-3705-136-9,,107274-72-291,107274-35566
13/09/2019,989-28-3705-007-2,,107274-49-4996,107274-35567
13/09/2019,989-28-3705-966-2,,107274-25-5655,107274-35568
13/09/2019,989-28-3705-007-2,,107274-19-1223,107274-35569
13/09/2019,989-28-3705-007-2,,107274-15-5354,107274-35570
13/09/2019,989-28-3705-138-3,,107274-92-6493,107274-35571
13/09/2019,989-28-3705-369-1,,107274-72-7407,107274-35572
13/09/2019,989-28-3705-136-9,,107274-60-950,107274-35573
13/09/2019,989-28-79-22871-2,,107274-77-9701,107274-35574
13/09/2019,989-28-79-07610-8,0.13,107274-42-9368,107274-35575
13/09/2019,989-28-79-82197-5,,107274-45-6036,107274-35576
13/09/2019,989-28-79-18127-7,,107274-95-2810,107274-35577
13/09/2019,989-28-79-16826-1,,107274-88-7896,107274-35578
13/09/2019,989-28-79-45675-7,,107274-82-3704,107274-35579
13/09/2019,989-28-79-01991-4,,107274-94-4185,107274-35580
13/09/2019,989-28-79-16826-1,,107274-38-6552,107274-35581
13/09/2019,989-28-79-45675-7,,107274-57-3138,107274-35582
13/09/2019,989-28-79-45675-7,,107274-93-8779,107274-35583
13/09/2019,989-28-79-82197-5,,107274-51-9539,107274-35585
13/09/2019,989-28-79-45675-7,,107274-28-131,107274-35586
13/09/2019,989-28-79-64693-6,,107274-64-9093,107274-35587
13/09/2019,989-28-79-04510-4,,107274-1-1669,107274-35588
13/09/2019,989-28-79-27078-0,,107274-39-8886,107274-35589
13/09/2019,989-28-79-27078-0,,107274-85-6498,107274-35590
13/09/2019,989-28-79-22871-2,0.15,107274-1-4130,107274-35591
13/09/2019,989-28-79-86624-2,,107274-22-9904,107274-35592
13/09/2019,989-28-79-86624-2,,107274-65-8193,107274-35593
13/09/2019,989-28-79-82197-5,,107274-90-3410,107274-35594
13/09/2019,989-28-654-0127-3,,107274-11-5041,107274-35595
13/09/2019,989-28-79-13871-4,,107274-17-3353,107274-35596
13/09/2019,989-28-79-82125-8,,107274-77-3108,107274-35597
13/09/2019,989-28-79-13871-4,,107274-52-2658,107274-35598
13/09/2019,989-28-79-69807-2,,107274-74-5840,107274-35599
13/09/2019,989-28-79-13871-4,,107274-87-8210,107274-35600
13/09/2019,989-28-79-13871-4,,107274-52-2657,107274-35601
13/09/2019,989-28-79-13871-4,,107274-87-8209,107274-35602
13/09/2019,989-28-79-82125-8,,107274-74-3640,107274-35603
13/09/2019,989-28-79-82125-8,,107274-14-4912,107274-35604
13/09/2019,989-28-79-82125-8,,107274-14-4911,107274-35605
13/09/2019,989-28-79-22562-9,,107274-25-5448,107274-35606
13/09/2019,989-28-79-69807-2,,107274-72-4337,107274-35607
13/09/2019,989-28-79-82125-8,,107274-74-3639,107274-35608
13/09/2019,989-28-79-13871-4,,107274-68-38,107274-35609
13/09/2019,989-28-79-13871-4,,107274-17-3352,107274-35610
13/09/2019,989-28-79-69807-2,,107274-74-5839,107274-35611
13/09/2019,989-28-79-82125-8,,107274-39-2826,107274-35612
13/09/2019,989-28-79-05670-4,,107274-59-7205,107274-35613
13/09/2019,989-28-79-82125-8,,107274-77-3107,107274-35614
13/09/2019,989-28-79-69807-2,,107274-99-1479,107274-35615
13/09/2019,989-28-79-13871-4,,107274-19-7940,107274-35616
13/09/2019,989-28-79-82125-8,,107274-39-2825,107274-35617
13/09/2019,989-28-79-69807-2,,107274-21-7677,107274-35618
13/09/2019,989-28-79-69807-2,,107274-99-1478,107274-35619
13/09/2019,989-28-79-05670-4,,107274-28-8857,107274-35620
13/09/2019,989-28-79-13871-4,,107274-19-7939,107274-35621
13/09/2019,989-28-229-6632-6,,107274-12-6801,107274-35622
13/09/2019,989-28-229-9769-6,,107274-8-7688,107274-35623
13/09/2019,989-28-229-1404-4,,107274-4-9571,107274-35624
13/09/2019,989-28-229-7592-2,,107274-79-1239,107274-35625
13/09/2019,989-28-229-9769-6,,107274-27-3692,107274-35626
13/09/2019,989-28-229-1404-4,,107274-19-505,107274-35627
13/09/2019,989-28-229-3157-7,,107274-81-5831,107274-35628
13/09/2019,989-28-229-7592-2,,107274-5-3566,107274-35629
13/09/2019,989-28-229-0197-6,,107274-53-9787,107274-35630
13/09/2019,989-28-229-9769-6,,107274-35-3839,107274-35631
13/09/2019,989-28-229-9769-6,,107274-48-3393,107274-35632
13/09/2019,989-28-229-6632-6,,107274-24-2330,107274-35633
13/09/2019,989-28-229-9769-6,,107274-36-5065,107274-35634
13/09/2019,989-28-229-1404-4,,107274-95-6672,107274-35635
13/09/2019,989-28-229-7592-2,,107274-30-1851,107274-35636
13/09/2019,989-28-229-3157-7,,107274-85-9886,107274-35637
13/09/2019,989-28-229-1404-4,,107274-83-4544,107274-35638
13/09/2019,989-28-229-3157-7,,107274-62-8070,107274-35639
13/09/2019,989-28-229-1404-4,,107274-64-9974,107274-35640
13/09/2019,989-28-229-1404-4,,107274-98-606,107274-35641
13/09/2019,989-28-229-1404-4,,107274-35-74,107274-35642
13/09/2019,989-28-229-6632-6,,107274-80-1240,107274-35643
13/09/2019,989-28-229-6632-6,,107274-55-4608,107274-35644
13/09/2019,989-28-79-13801-1,,107274-58-3117,107274-35645
13/09/2019,989-28-79-13801-1,,107274-25-730,107274-35646
13/09/2019,989-28-79-43574-5,,107274-83-7306,107274-35647
13/09/2019,989-28-79-16808-7,,107274-67-5597,107274-35648
13/09/2019,989-28-79-71565-6,,107274-82-5866,107274-35649
13/09/2019,989-28-79-91028-0,,107274-69-2269,107274-35650
13/09/2019,989-28-79-74374-1,,107274-99-2547,107274-35651
13/09/2019,989-28-79-13801-1,,107274-89-4526,107274-35652
13/09/2019,989-28-79-91028-0,,107274-62-1555,107274-35653
13/09/2019,989-28-79-44730-4,,107274-96-1650,107274-35654
13/09/2019,989-28-79-68089-3,0.05,107274-80-4736,107274-35655
13/09/2019,989-28-79-13801-1,,107274-1-9507,107274-35656
13/09/2019,989-28-79-74374-1,,107274-46-616,107274-35657
13/09/2019,989-28-79-23023-4,,107274-95-7213,107274-35658
13/09/2019,989-28-79-26824-4,,107274-49-1957,107274-35659
13/09/2019,989-28-79-68089-3,0.05,107274-50-3432,107274-35660
13/09/2019,989-28-79-40897-8,,107274-85-641,107274-35661
13/09/2019,989-28-79-26824-4,,107274-10-3391,107274-35662
13/09/2019,989-28-79-13801-1,,107274-75-1665,107274-35663
13/09/2019,989-28-79-40897-8,,107274-63-1326,107274-35664
13/09/2019,989-28-79-23023-4,,107274-10-7501,107274-35665
13/09/2019,989-28-79-23023-4,,107274-25-7240,107274-35666
13/09/2019,989-28-79-26824-4,,107274-86-8018,107274-35667
13/09/2019,989-28-79-74374-1,,107274-89-4574,107274-35668
13/09/2019,989-28-79-74374-1,,107274-40-9975,107274-35669
13/09/2019,989-28-79-23023-4,,107274-63-6724,107274-35670
13/09/2019,989-28-79-13801-1,,107274-86-588,107274-35671
13/09/2019,989-28-79-55752-2,,107274-1-279,107274-35672
13/09/2019,989-28-79-68089-3,0.05,107274-97-3368,107274-35673
13/09/2019,989-28-79-23023-4,,107274-90-2943,107274-35674
13/09/2019,989-28-79-74374-1,,107274-93-3596,107274-35675
13/09/2019,989-28-79-91028-0,,107274-70-7165,107274-35676
13/09/2019,989-28-79-71565-6,,107274-40-9889,107274-35677
13/09/2019,989-28-79-74374-1,,107274-11-2455,107274-35678
13/09/2019,989-28-79-13801-1,,107274-5-1520,107274-35679
13/09/2019,989-28-79-13801-1,,107274-15-937,107274-35680
13/09/2019,989-28-79-23023-4,,107274-60-4847,107274-35681
13/09/2019,989-28-79-23023-4,,107274-86-3482,107274-35682
13/09/2019,989-28-79-23023-4,,107274-4-8585,107274-35683
13/09/2019,989-28-79-13801-1,,107274-22-8737,107274-35684
13/09/2019,989-28-79-26824-4,,107274-26-8503,107274-35685
13/09/2019,989-28-79-13801-1,,107274-59-559,107274-35686
13/09/2019,989-28-79-13801-1,,107274-19-3876,107274-35687
13/09/2019,989-28-79-55824-6,,107274-90-5619,107274-35688
13/09/2019,989-28-79-74374-1,,107274-43-8359,107274-35689
13/09/2019,989-28-79-13801-1,,107274-52-3213,107274-35690
13/09/2019,989-28-79-23015-9,,107274-43-2678,107274-35691
13/09/2019,989-28-3705-222-9,,107274-46-2968,107274-35692
13/09/2019,989-28-3705-222-9,,107274-14-3998,107274-35693
13/09/2019,989-28-3705-222-9,,107274-37-1167,107274-35694
13/09/2019,989-28-3705-492-6,,107274-28-4015,107274-35695
13/09/2019,989-28-3705-222-9,,107274-84-9770,107274-35696
13/09/2019,989-28-3705-222-9,,107274-18-9297,107274-35697
13/09/2019,989-28-3705-492-6,,107274-39-5811,107274-35698
13/09/2019,989-28-79-45675-7,,107274-95-2031,107274-35698
13/09/2019,989-28-79-13871-4,,107274-68-37,107274-35699
13/09/2019,989-28-79-45675-7,,107274-75-4960,107274-35699
13/09/2019,989-28-79-13801-1,,107274-15-4126,107274-35700
13/09/2019,989-28-79-71565-6,,107274-47-1911,107274-35700
13/09/2019,989-28-229-7592-2,,107274-37-316,107274-35701
13/09/2019,989-28-229-1404-4,,107274-71-8208,107274-35701
13/09/2019,989-28-79-74374-1,,107274-13-1254,107274-35702
13/09/2019,989-28-79-91028-0,,107274-87-9555,107274-35702
13/09/2019,989-28-79-71565-6,,107274-80-209,107274-35703
13/09/2019,989-28-79-40897-8,,107274-94-7914,107274-35703
13/09/2019,989-28-79-68089-3,0.05,107274-55-4712,107274-35704
13/09/2019,989-28-3705-007-2,,107274-90-5092,107274-35704
13/09/2019,989-28-79-69807-2,,107274-21-7676,107274-35705
